"T28939304","Authenticated User should see Up next Banner in poor network conditions","","C2483069","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2303, GQA-2072","Green Dot Build  P2 - 05/04","tv0S","R107019","Up Next","2","","Passed","Shivam Anghan","5/7/2023 9:43 PM","Regression",""
"T28939392","User is taken to ADP after 15 min of no interaction with the End Card upon the end of credits / no credits","","C2618636","","GCX-23495","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2302, GQA-2270","Green Dot Build  P2 - 05/04","tv0S","R107019","End Card for Movies & Terminal Episodes","2","","Failed","Shivam Anghan","5/7/2023 9:43 PM","Regression",""
"T28939308","User should see similar content suggested in the End Card","","C2483986","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2302, GQA-2270","Green Dot Build  P2 - 05/04","tv0S","R107019","End Card for Movies & Terminal Episodes","2","","Passed","Shivam Anghan","5/7/2023 9:43 PM","Regression",""
"T28939315","User can watch assets of different Aspect Ratios","","C2605379","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2128","Green Dot Build  P2 - 05/04","tv0S","R107019","Video/Player Fit- Aspect Ratio Support","1","","Passed","Shivam Anghan","5/7/2023 9:43 PM","Regression",""
"T28939385","User does not see  letterboxing/pillarboxing if screen ratio equals content Aspect Ratio","","C2617338","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2128","Green Dot Build  P2 - 05/04","tv0S","R107019","Video/Player Fit- Aspect Ratio Support","1","","Passed","Shivam Anghan","5/6/2023 2:27 PM","Regression",""
"T28939371","User can see default text positioning in <TextType> if it is not specified in the source","","C2614971","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2681 GQA-2596","Green Dot Build  P2 - 05/04","tv0S","R107019","Text Display & Formating (Subtitles, CC)","1","","Passed","Shivam Anghan","5/7/2023 10:13 PM","Regression",""
"T28939369","User can see the source formatting respected in the <TextType>","","C2614967","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2128 GQA-2596","Green Dot Build  P2 - 05/04","tv0S","R107019","Text Display & Formating (Subtitles, CC)","1","","Passed","Shivam Anghan","5/7/2023 10:14 PM","Regression",""
"T28939370","User can see special characters correctly displayed in the <TextType>","","C2614968","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2681 GQA-2596","Green Dot Build  P2 - 05/04","tv0S","R107019","Text Display & Formating (Subtitles, CC)","1","","Passed","Shivam Anghan","5/7/2023 10:15 PM","Regression",""
"T28939386","User can see correct error messages during playback","","C2617468","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2027","Green Dot Build  P2 - 05/04","tv0S","R107019","Playback Error Messaging","1","","Passed","Shivam Anghan","5/7/2023 9:43 PM","Regression",""
"T28939432","When DRM does not allow 4k","","C2621504","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2338","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 9:44 PM","Regression",""
"T28939436","When DRM does not allow HD","","C2621508","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2338","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 9:44 PM","Regression",""
"T28939433","Previous Audio Track is Unavailable","","C2621505","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-1955","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 9:44 PM","Regression",""
"T28939434","Previous Subtitles are Not Available","","C2621506","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-1955","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 9:44 PM","Regression",""
"T28939435","Call to playback Marker Fails during Continue Watching","","C2621507","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-1955","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 10:16 PM","Regression",""
"T28939437","Call to playback Marker Fails Initially But Succeeds During Playback","","C2621509","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-1955","Green Dot Build  P2 - 05/04","tv0S","R107019","Fallback and Fail Opens","1","","Passed","Shivam Anghan","5/7/2023 10:16 PM","Regression",""
"T28939438","Parental Controls Playback from Deeplink from Launch","Matt Montgomery","C2621513","Deeplinking on TVOS is based on Partner feeds which are still not available until we release and go LIVE per comments in the ticket linked in the ticket linked here.  this applies to all discovery/deeplinking/Universal Search/etc.  Until partner feeds are made available this is not testabale.  ","GQA-20428","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2339, GQA-2337","Green Dot Build  P2 - 05/04","tv0S","R107019","Parental Controls","2","","Failed","Matt Montgomery","5/5/2023 1:31 PM","Regression","1.0.1.1"
"T28939439","Parental Controls Playback Deeplink in App","Matt Montgomery","C2621521","Deeplinking on TVOS is based on Partner feeds which are still not available until we release and go LIVE per comments in the ticket linked in the ticket linked here.  this applies to all discovery/deeplinking/Universal Search/etc.  Until partner feeds are made available this is not testabale.  ","GQA-20428","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2339, GQA-2337","Green Dot Build  P2 - 05/04","tv0S","R107019","Parental Controls","2","","Failed","Matt Montgomery","5/5/2023 1:31 PM","Regression","1.0.1.1"
"T28939479","Error message is displayed  when launching the BEAM app outside of the US","Matt Montgomery","C2621821","","GCX-18031","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-1790","Green Dot Build  P2 - 05/04","tv0S","R107019","Error messaging","2","Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts","Failed","Matt Montgomery","5/5/2023 3:20 PM","Regression","1.0.1.1"
"T28939462","Deeplink into Geo-Restricted Content","Matt Montgomery","C2621680","","GCX-18031","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2339","Green Dot Build  P2 - 05/04","tv0S","R107019","Error messaging","2","Video Start Restricted - Error Messaging - Concurrent stream limit, Geo-Restriction, Parental Controls, Live Blackouts","Failed","Matt Montgomery","5/5/2023 3:20 PM","Regression","1.0.1.1"
"T28939500","Error Messaging: Notification Is Available and Operable in Landscape","Matt Montgomery","C2622060","not applicable to TVOS - """"ios"""" and """"tvos"""" are two distinct platforms.

furthermore - you can't change orientation of app on CTV.","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2339","Green Dot Build  P2 - 05/04","tv0S","R107019","Error Messaging Accessibility","3","","Remove from Run","Matt Montgomery","5/5/2023 1:32 PM","Regression",""
"T28939323","Verify Autoplay Episodes option is set to ON by default","Matt Montgomery","C2605708","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2271","Green Dot Build  P2 - 05/04","tv0S","R107019","Playback Settings","2","","Passed","Matt Montgomery","5/5/2023 1:34 PM","Regression","1.0.1.1"
"T28939324","Verify Autoplay Preview option set to ON by default","Matt Montgomery","C2606055","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2271","Green Dot Build  P2 - 05/04","tv0S","R107019","Playback Settings","2","","Passed","Matt Montgomery","5/5/2023 1:34 PM","Regression","1.0.1.1"
"T28939322","Verify custom caption styling will inherit settings on OS level of user’s device","Matt Montgomery","C2605631","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2271","Green Dot Build  P2 - 05/04","tv0S","R107019","Playback Settings","2","","Passed","Matt Montgomery","5/5/2023 1:34 PM","Regression","1.0.1.1"
"T28939353","Verify that settings will not persist across devices","Matt Montgomery","C2612522","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2271","Green Dot Build  P2 - 05/04","tv0S","R107019","Playback Settings","2","","Passed","Matt Montgomery","5/5/2023 1:34 PM","Regression","1.0.1.1"
"T28939358","Verify cold start audio and text menu settings for adult profile with device CC settings set to OFF","","C2614809","device settings are not reflected in app Not in scope for launch","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2316","Green Dot Build  P2 - 05/04","tv0S","R107019","Audio and text menu","2","","Remove from Run","Shivam Anghan","5/7/2023 10:17 PM","Regression",""
"T28939362","Verify that audio/text preference persists in future playback sessions for the profile on the device","","C2614885","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2316","Green Dot Build  P2 - 05/04","tv0S","R107019","Audio and text menu","2","","Passed","Shivam Anghan","5/7/2023 10:17 PM","Regression",""
"T28939364","Verify that audio/text preference does not persist across devices","","C2614890","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2316","Green Dot Build  P2 - 05/04","tv0S","R107019","Audio and text menu","2","","Passed","Phaniraj Venkata","5/7/2023 11:00 PM","Regression",""
"T28939368","Verify that Force Narrative track is displayed in playback","","C2614923","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2316 GQA-2596","Green Dot Build  P2 - 05/04","tv0S","R107019","Audio and text menu","2","","Passed","Shivam Anghan","5/7/2023 10:18 PM","Regression",""
"T28939372","Verify MLP list can accommodate properly  up to ~35 languages","","C2614981","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2316","Green Dot Build  P2 - 05/04","tv0S","R107019","Audio and text menu","2","","Passed","Shivam Anghan","5/7/2023 10:18 PM","Regression",""
"T28939511","Validate Skip button appears on the screen during  the skippable sequence","","C2622327","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2253, GQA-1808, GQA-2595","Green Dot Build  P2 - 05/04","tv0S","R107019","Skip button","2","","Passed","Shivam Anghan","5/7/2023 10:20 PM","Regression",""
"T28939512","Validate clicking  skip button  will skip to the time defined in the data","","C2622328","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2253, GQA-2246","Green Dot Build  P2 - 05/04","tv0S","R107019","Skip button","2","","Passed","Shivam Anghan","5/7/2023 10:20 PM","Regression",""
"T28939510","Validate skip button doesn't show when the duration of the title sequence is <10s.","","C2622326","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2271, GQA-2246","Green Dot Build  P2 - 05/04","tv0S","R107019","Skip button","2","","Passed","Shivam Anghan","5/7/2023 10:20 PM","Regression",""
"T28939544","Validate Skip intro button appears again when user  rewinds to a Skip window","","C2622629","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2246, GQA-2253","Green Dot Build  P2 - 05/04","tv0S","R107019","Skip button","2","","Passed","Shivam Anghan","5/7/2023 10:20 PM","Regression",""
"T28939554","Thumbnail Previews will be shown within 300ms of interaction  with transport controls","","C2622864","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2308","Green Dot Build  P2 - 05/04","tv0S","R107019","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Shivam Anghan","5/9/2023 7:06 PM","Regression",""
"T28939556","Timestamp is displayed for each thumbnail image","","C2622867","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2308","Green Dot Build  P2 - 05/04","tv0S","R107019","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Phaniraj Venkata","5/7/2023 11:02 PM","Regression",""
"T28939557","Individual images should represent no less than 5s of video","","C2622869","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2308","Green Dot Build  P2 - 05/04","tv0S","R107019","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Phaniraj Venkata","5/7/2023 11:04 PM","Regression",""
"T28939558","The image is in sync with the actual playhead.","","C2622870","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2308","Green Dot Build  P2 - 05/04","tv0S","R107019","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Phaniraj Venkata","5/7/2023 11:05 PM","Regression",""
"T28939555","Size of the thumbnail is relative to the device/screen size","","C2622865","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2308","Green Dot Build  P2 - 05/04","tv0S","R107019","Preview Thumbnail (fka """"trickplay"""")","2","","Passed","Phaniraj Venkata","5/7/2023 11:06 PM","Regression",""
"T28939486","New Adult Profile: Audio Language Cold Start","","C2622026","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 7:10 AM","Regression",""
"T28939487","New Adult Profile: Captions On Cold Start","","C2622027","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:07 AM","Regression",""
"T28939488","New Adult Profile: Captions Off Cold Start","","C2622028","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:08 AM","Regression",""
"T28939491","New Adult Profile Captions Off and Original Audio not English Cold Start","","C2622031","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Shivam Anghan","5/7/2023 10:24 PM","Regression",""
"T28939489","New Kids Profile: Audio Language Cold Start","","C2622029","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 7:53 AM","Regression",""
"T28939490","New Kids Profile: Captions On Cold Start","","C2622030","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:09 AM","Regression",""
"T28939507","New Kids Profile Captions Off on Cold Start","","C2622244","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:09 AM","Regression",""
"T28939492","Adult Profile Persist Audio Preferences","","C2622032","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 7:55 AM","Regression",""
"T28939493","Kids Profile Persist Audio Preferences","","C2622033","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 8:13 AM","Regression",""
"T28939494","Adult Profile Persist Text Preference","","C2622034","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:19 AM","Regression",""
"T28939495","Kids Profile Persist Text Preferences","","C2622035","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Pooja Chandrashekhar","5/5/2023 3:14 AM","Regression",""
"T28939496","Do Not Persist Adult Profile Audio Preferences Cross-Device","","C2622036","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 8:16 AM","Regression",""
"T28939497","Do Not Persist Adult Profile Text Preferences Cross-Device","","C2622037","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 8:17 AM","Regression",""
"T28939498","Do Not Persist Kids Profile Audio Preferences Cross-Device","","C2622038","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 8:17 AM","Regression",""
"T28939499","Do Not Persist Kids Profile Text Preference Cross Device","","C2622039","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2331","Green Dot Build  P2 - 05/04","tv0S","R107019","US Domestic :: Language Cold Start, Persistence and Fallbacks","1","","Passed","Phaniraj Venkata","5/6/2023 8:17 AM","Regression",""
"T28939410","Force upgrade - Unauthenticated user by Region","Matt Montgomery","C2621130","this was descoped for launch per Naina Sharma. ","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:36 PM","Regression",""
"T28939414","Force upgrade - Unauthenticated user by SKU","Matt Montgomery","C2621139","this was descoped for launch per Naina Sharma. ","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:36 PM","Regression",""
"T28939415","Force upgrade - Unauthenticated user by Version","Matt Montgomery","C2621140","updating issue to PASS as we learned setup was missing a callout that was causing the error.  

retested with correct setup and working as expected. ","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Passed","Matt Montgomery","5/9/2023 2:13 PM","Regression","1.0.1.2"
"T28939411","Force upgrade - Authenticated user by Region","Matt Montgomery","C2621133","this was descoped for launch per Naina Sharma. ","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:36 PM","Regression",""
"T28939416","Force upgrade - Authenticated user by SKU","Matt Montgomery","C2621141","this was descoped for launch per Naina Sharma. ","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:36 PM","Regression",""
"T28939417","Force upgrade - Authenticated user by Version","Matt Montgomery","C2621142","updating issue to PASS as we learned setup was missing a callout that was causing the error.  

retested with correct setup and working as expected. ","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Passed","Matt Montgomery","5/9/2023 2:13 PM","Regression","1.0.1.2"
"T28939412","Force upgrade - Authenticated user - During playback","Matt Montgomery","C2621136","the api call to check for FU messaging only occurs on a token-refresh (app launch/profile reload or change) - or else we would be spamming our token services CONSTANTLY which would cause issues.  So this is not an applicable test based on how the app works.  Setting to Remove from Run","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:39 PM","Regression",""
"T28939413","Force upgrade - Authenticated user -  During navigation","Matt Montgomery","C2621137","the api call to check for FU messaging only occurs on a token-refresh (app launch/profile reload or change) - or else we would be spamming our token services CONSTANTLY which would cause issues.  So this is not an applicable test based on how the app works.  Setting to Remove from Run","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2821, GQA-2811, GQA-2809","Green Dot Build  P2 - 05/04","tv0S","R107019","Force Upgrade","0","","Remove from Run","Matt Montgomery","5/5/2023 1:39 PM","Regression",""
"T28939345","Navigation - Directional key entry/motion/scroll buttons","Matt Montgomery","C2611644","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2524","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:41 PM","Regression","1.0.1.1"
"T28939346","Navigation - Confirm/select entry button","Matt Montgomery","C2611645","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2524","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:42 PM","Regression","1.0.1.1"
"T28939347","Navigation - Back button","Matt Montgomery","C2611646","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2524","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:43 PM","Regression","1.0.1.1"
"T28939395","Navigation - Home button","Matt Montgomery","C2620739","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2524","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Monalisa Samal","5/5/2023 6:18 AM","Regression",""
"T28939348","Universal Controls - Playback Volume UP key entry","Matt Montgomery","C2611648","this test is not applicable to TVOS as it doesn't have speakers on the device - its basically testing if the TVOS remote talks to the TV or Soundbar.

if this failed - who would fix it? it wouldn't be as it's not a client issue. 

setting to remove from run","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2511","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Remove from Run","Matt Montgomery","5/5/2023 1:41 PM","Regression",""
"T28939349","Universal Controls - Playback Volume DOWN key entry","Matt Montgomery","C2611649","this test is not applicable to TVOS as it doesn't have speakers on the device - its basically testing if the TVOS remote talks to the TV or Soundbar.

if this failed - who would fix it? it wouldn't be as it's not a client issue. 

setting to remove from run","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2511","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Remove from Run","Matt Montgomery","5/5/2023 1:41 PM","Regression",""
"T28939350","Universal Controls - Playback Mute key entry","Matt Montgomery","C2611650","this test is not applicable to TVOS as it doesn't have speakers on the device - its basically testing if the TVOS remote talks to the TV or Soundbar.

if this failed - who would fix it? it wouldn't be as it's not a client issue. 

setting to remove from run","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2511","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Remove from Run","Matt Montgomery","5/5/2023 1:41 PM","Regression",""
"T28939519","Video Playback - Playback - Pause/Pause - key entry - Cox & Apple","Matt Montgomery","C2622372","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2517","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:43 PM","Regression","1.0.1.1"
"T28939520","Video Playback - Playback Fast Forward key entry (seeking) - Cox & Apple","Matt Montgomery","C2622373","","","52s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2517","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:44 PM","Regression","1.0.1.1"
"T28939521","Video Playback - Playback Rewind key entry (seeking) - Cox & Apple","Matt Montgomery","C2622374","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2517","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:44 PM","Regression","1.0.1.1"
"T28939351","Video Playback - Playback Skip Forward key entry - Cox & Apple","Matt Montgomery","C2611651","","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2517","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:45 PM","Regression","1.0.1.1"
"T28939396","Video Playback - Playback Skip Backwards key entry - Cox & Apple","Matt Montgomery","C2620744","","","180s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2517","Green Dot Build  P2 - 05/04","tv0S","R107019","Remote Control Mapping","0","","Passed","Matt Montgomery","5/5/2023 4:45 PM","Regression","1.0.1.1"
"T28939333","Custom keyboard - Keyboard with NEXT button","Matt Montgomery","C2611040","apple doesn't use a custom keyboard - we use the Apple Native keyboard module and only implement it - we don't control how it works. this is NA for TVOS","","","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2627","Green Dot Build  P2 - 05/04","tv0S","R107019","Custom keyboard","1","GCX-876 Custom International Keyboard Input STB / CTVs

Testplan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/137265640/GCX-875+-+Keyboards","Remove from Run","Matt Montgomery","5/5/2023 1:42 PM","Regression",""
"T28939560","Voice Input For Queries - Overwrite existing query by speaking a new query using remote","Matt Montgomery","C2622883","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2103","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 12:14 PM","Regression","1.0.1.1"
"T28939561","Voice Input For Queries - Message and microphone icon displays while search field in focus that voice search is available","Matt Montgomery","C2622884","","","300s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2103","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 12:14 PM","Regression","1.0.1.1"
"T28939268","Warm start search and recommended layout as expected","Matt Montgomery","C2479439","","","39s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2102","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 10:57 AM","Regression","1.0.1.1"
"T28939325","Vertically navigating the warm start recommended content hides some elements of the page","Matt Montgomery","C2606058","","","245s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2102","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 11:13 AM","Regression","1.0.1.1"
"T28939326","Horizontally navigating the warm start recommended content rails","Matt Montgomery","C2606059","","","141s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2102","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 11:15 AM","Regression","1.0.1.1"
"T28939327","On-screen keyboard is immediately available","Matt Montgomery","C2606060","","","60s","","","Apple POD GD Test Plan 05/04 - 05/09","R107008","P2","GQA-2101","Green Dot Build  P2 - 05/04","tv0S","R107019","Search Core","1","","Passed","Matt Montgomery","5/6/2023 11:17 AM","Regression","1.0.1.1"
