"T29508100","Android Mobile: Validate Backstack for Android Back button 11.1","","C2621622","","","","","","Launch_Day_300Mins","R109464","Android
Fire Tab","P1","GQA-2583","Critical User Journey","Samsung Tizen >=2016","R109492","Backstack Scenarios","0","","Remove from Run","Rodrigo Alvarez","5/19/2023 2:58 PM","Regression",""
"T29508114","Android Mobile: Validate Backstack for Mobile Player 12.1","","C2621922","","","","","","Launch_Day_300Mins","R109464","Android
Fire Tab","P1","GQA-2583","Critical User Journey","Samsung Tizen >=2016","R109492","Backstack Scenarios","0","","Remove from Run","Rodrigo Alvarez","5/19/2023 2:58 PM","Regression",""
"T29508126","Validate Backstack Geoblock 15.1 a","","C2622604","","","","","","Launch_Day_300Mins","R109464","Fire TV
Roku
Android TV
tvOS
DirecTV","P1","GQA-2583","Critical User Journey","Samsung Tizen >=2016","R109492","Backstack Scenarios","0","","Remove from Run","Rodrigo Alvarez","5/19/2023 2:58 PM","Regression",""
"T29508161","Audio Description - Audio Description Content chip is selected","","C2653248","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2642","Critical User Journey","Samsung Tizen >=2016","R109492","Within Navigation","1","","Passed","Rodrigo Alvarez","5/23/2023 4:29 PM","Regression",""
"T29508162","Audio description – Outro genre rail includes a tile for Audio Description","","C2653254","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2642","Critical User Journey","Samsung Tizen >=2016","R109492","Within Navigation","1","","Passed","Rodrigo Alvarez","5/23/2023 4:29 PM","Regression",""
"T29508163","Audio Description – Search genre rail includes a tile for Audio Description","","C2653258","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2642","Critical User Journey","Samsung Tizen >=2016","R109492","Within Navigation","1","","Passed","Rodrigo Alvarez","5/23/2023 4:30 PM","Regression",""
"T29508158","Verify Audio description option in MLP and its functionality","","C2625881","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2660","Critical User Journey","Samsung Tizen >=2016","R109492","In Player","1","","Passed","Rodrigo Alvarez","5/23/2023 4:34 PM","Regression",""
"T29508159","Verify Audio description setting is persistent","","C2625883","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2660","Critical User Journey","Samsung Tizen >=2016","R109492","In Player","1","","Passed","Rodrigo Alvarez","5/23/2023 4:34 PM","Regression",""
"T29508160","Verify Audio description is played on both 2.0 and 5.1 audio channels","","C2625886","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2660","Critical User Journey","Samsung Tizen >=2016","R109492","In Player","1","","Passed","Aaron Leung","5/24/2023 1:37 AM","Regression",""
"T29508118","Validate For first time customers Recommended For You rails will return titles ranked by popularity","","C2622269","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1983","Critical User Journey","Samsung Tizen >=2016","R109492","Recommended For You","1","","Passed","Rodrigo Alvarez","5/23/2023 11:24 AM","Regression",""
"T29508119","Validate Recommended For You rails will appear for users with some watch history","","C2622278","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1983","Critical User Journey","Samsung Tizen >=2016","R109492","Recommended For You","1","","Passed","Rodrigo Alvarez","5/23/2023 11:24 AM","Regression",""
"T29508120","Validate the cold start title will not show YMAL","","C2622297","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2048","Critical User Journey","Samsung Tizen >=2016","R109492","You may also like","1","","Passed","Rodrigo Alvarez","5/23/2023 4:41 PM","Regression",""
"T29508131","Rails that support personalization re-order tiles horizontally per profile","","C2622773","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2505","Critical User Journey","Samsung Tizen >=2016","R109492","Horizontal re-rank of titles","1","","Passed","Rodrigo Alvarez","5/23/2023 4:41 PM","Regression",""
"T29508148","User can see Fallback Hero collection in case of <HeroFallback>","","C2623766","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2525","Critical User Journey","Samsung Tizen >=2016","R109492","Human / Machine : Promotion in immersive Hero","1","","Passed","Aaron Leung","5/23/2023 10:39 PM","Regression",""
"T29508145","Validate Because You Watched rails will not appear for new customers","","C2623691","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2506, GQA-2506","Critical User Journey","Samsung Tizen >=2016","R109492","Because You Watched (BYW)","1","","Passed","Rodrigo Alvarez","5/23/2023 11:26 AM","Regression",""
"T29508146","Validate Because You Watched rails will appear for users with some watch history","","C2623692","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2506, GQA-2506","Critical User Journey","Samsung Tizen >=2016","R109492","Because You Watched (BYW)","1","","Passed","Rodrigo Alvarez","5/23/2023 11:26 AM","Regression",""
"T29508128","Universal search deep link happy path","","C2622633","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-2197, GQA-2827, CEA-27303, GQA-2578","Critical User Journey","Samsung Tizen >=2016","R109492","Deep Links","1","","Passed","Rodrigo Alvarez","5/23/2023 4:17 PM","Regression",""
"T29508125","Deep Link to video player as unauth user","","C2622603","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2328","Critical User Journey","Samsung Tizen >=2016","R109492","Deep Links","1","","Passed","Rodrigo Alvarez","5/23/2023 1:16 PM","Regression",""
"T29508138","Deep Link to video player as signed user","","C2622878","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2184","Critical User Journey","Samsung Tizen >=2016","R109492","Deep Links","1","","Passed","Rodrigo Alvarez","5/23/2023 1:11 PM","Regression",""
"T29585905","Validate  subscription related notifications - Subscription Confirmation","","C2622906","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P2","GQA-2135","Critical User Journey","Samsung Tizen >=2016","R109492","Transaction Notifications","1","","Passed","Rodrigo Alvarez","5/23/2023 3:47 PM","Regression",""
"T29585906","Validate Transactional Accounts/Identities Notifications (Adding Kids Profile )","","C2623563","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P2","GQA-2151","Critical User Journey","Samsung Tizen >=2016","R109492","Transaction Notifications","1","","Passed","Margi Shah","5/23/2023 11:12 PM","Regression",""
"T29508152","Validate Transactional Payments Notifications ( Auto-pay attempt fails)","","C2624319","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2149","Critical User Journey","Samsung Tizen >=2016","R109492","Transaction Notifications","1","","Blocked","Aaron Leung","5/23/2023 9:39 PM","Regression",""
"T29508153","Validate Transactional Payments Notifications ( Auto-pay failed retry attempts)","","C2624320","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2149","Critical User Journey","Samsung Tizen >=2016","R109492","Transaction Notifications","1","","Blocked","Aaron Leung","5/23/2023 9:39 PM","Regression",""
"T29508123","Access Info","","C2622497","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1987","Critical User Journey","Samsung Tizen >=2016","R109492","Info","1","","Passed","Rodrigo Alvarez","5/23/2023 11:08 AM","Regression",""
"T29508154","Front End Consent - CA, CO, CT, or VA user - DNSoS persistence after creating account","","C2625118","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2652","Critical User Journey","Samsung Tizen >=2016","R109492","Buy Flow","3","","Passed","Aaron Leung","5/23/2023 9:54 PM","Regression",""
"T29508155","Front End Consent - Settings - DNSoS opt-out and re-opt in (CA, CO, CT, or VA users)","","C2625189","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2652","Critical User Journey","Samsung Tizen >=2016","R109492","Settings","2","","Passed","Rodrigo Alvarez","5/23/2023 5:18 PM","Regression",""
"T29508018","Authenticated User - Video Playback in Fullscreen mode","","C2481409","","","","","","Launch_Day_300Mins","R109464","Android
Fire Tab
Web
tvOS
iPad
iPhone","P1","GQA-3055, GQA-2128","Critical User Journey","Samsung Tizen >=2016","R109492","Core playback","1","","Remove from Run","Rodrigo Alvarez","5/19/2023 2:59 PM","Regression",""
"T29508166","Help Center updated URLs","","C2694532","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-20164","Critical User Journey","Samsung Tizen >=2016","R109492","Help Center Branding","0","Now that the branding has been released, we swapped the placeholder URLs for the real ones","Passed","Rodrigo Alvarez","5/23/2023 11:07 AM","Regression",""



"ID","Title","Assigned To","Case ID","Comment","Defects","Elapsed","Forecast","In Progress","Plan","Plan ID","Platform","Priority","References","Run","Run Configuration","Run ID","Section","Section Depth","Section Description","Status","Tested By","Tested On","Type","Version"
"T29508258","Deletion of a user profile","Phaniraj Venkata","C2478625","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2062","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:42 AM","Regression",""
"T29508367","PIN prompt when try to access to a locked profile","Phaniraj Venkata","C2621907","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2056, GQA-2248, GQA-2788","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:42 AM","Regression",""
"T29508377","Profiles & Globalization Experience - Forgot PIN - User forgot PIN but knows account password","Phaniraj Venkata","C2622402","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2263","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:57 AM","Regression",""
"T29630222","Adding another profile to trigger Profile limit exceeded on 1 Device","Phaniraj Venkata","C2622424","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P2","GQA-2069","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:44 AM","Regression",""
"T29630223","Deletion of the Default User Profile","Phaniraj Venkata","C2622426","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P2","GQA-2062","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:44 AM","Regression",""
"T29508277","Profiles & Globalization Experience - Avatar Selection","Phaniraj Venkata","C2482299","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1815","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:45 AM","Regression",""
"T29508276","Profiles & Globalization Experience - Skip Avatar Selection","Phaniraj Venkata","C2482288","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1815, GQA-2249","Critical User Journey","tvOS","R109493","User Profiles","0","","Passed","Phaniraj Venkata","5/23/2023 1:46 AM","Regression",""
"T29508293","Default Kids Profile - First login: Ratings banner","Phaniraj Venkata","C2606350","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2607","Critical User Journey","tvOS","R109493","Default Kids Profile","1","","Passed","Phaniraj Venkata","5/23/2023 1:48 AM","Regression",""
"T29508314","Default Kids Profile - First login: Default ratings","Phaniraj Venkata","C2617214","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2607","Critical User Journey","tvOS","R109493","Default Kids Profile","1","","Passed","Phaniraj Venkata","5/23/2023 1:48 AM","Regression",""
"T29508411","Verify that user cannot toggle """"On Kids"""" mode for an adult profile","Phaniraj Venkata","C2625403","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2650","Critical User Journey","tvOS","R109493","Default Kids Profile","1","","Passed","Phaniraj Venkata","5/23/2023 1:48 AM","Regression",""
"T29508419","Parental Controls - Change Content ratings on web device and verify persistence on other device","Phaniraj Venkata","C2672831","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2601, GQA-2805, GQA-2532","Critical User Journey","tvOS","R109493","Parental Controls","1","","Passed","Phaniraj Venkata","5/23/2023 1:50 AM","Regression",""
"T29508296","Parental Controls - Exit Kids Profile Page","Phaniraj Venkata","C2606571","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2601, GQA-2805, GQA-2532, GQA-2674","Critical User Journey","tvOS","R109493","Parental Controls","1","","Passed","Phaniraj Venkata","5/23/2023 1:54 AM","Regression",""
"T29508297","Parental Controls - Enter Parent Code - validate <result> Parent Code","Phaniraj Venkata","C2606600","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2601, GQA-2805, GQA-2532","Critical User Journey","tvOS","R109493","Parental Controls","1","","Passed","Phaniraj Venkata","5/23/2023 1:55 AM","Regression",""
"T29508298","Parental Controls - Turn off Kid-proof Exit","Phaniraj Venkata","C2611042","as per https://wbdstreaming.atlassian.net/browse/GCX-21758
in tvos its only read mode..we cant able to make any changes ","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2601, GQA-2805, GQA-2532","Critical User Journey","tvOS","R109493","Parental Controls","1","","Passed","Phaniraj Venkata","5/23/2023 1:56 AM","Regression",""
"T29508260","Authenticated user navigates back to My Stuff > My List tab post interaction","Phaniraj Venkata","C2479214","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2755, GQA-2760","Critical User Journey","tvOS","R109493","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Phaniraj Venkata","5/23/2023 2:00 AM","Regression",""
"T29508262","Validate My List rail asset has no limit","Phaniraj Venkata","C2479448","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","tvOS","R109493","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Phaniraj Venkata","5/23/2023 2:01 AM","Regression",""
"T29508278","Add / Remove from My list on <pageName>","Phaniraj Venkata","C2482391","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2561","Critical User Journey","tvOS","R109493","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Phaniraj Venkata","5/23/2023 2:01 AM","Regression",""
"T29508324","Validating an asset is being added/queued in the order in which it was added","Phaniraj Venkata","C2620746","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","tvOS","R109493","My Stuff","0","My Stuff Test Plan: https://wbdstreaming.atlassian.net/wiki/spaces/GQA/pages/135725445

My Stuff Feature:
https://wbdstreaming.atlassian.net/browse/CD-132","Passed","Phaniraj Venkata","5/23/2023 2:02 AM","Regression",""
"T29508305","Authenticated user- Validate the persistence of My list across different profiles when adding a new show","Phaniraj Venkata","C2611977","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1830","Critical User Journey","tvOS","R109493","My List","0","","Passed","Phaniraj Venkata","5/23/2023 2:03 AM","Regression",""
"T29508306","Authenticated user- Validate the persistence of My list across different profiles","Phaniraj Venkata","C2612523","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1830","Critical User Journey","tvOS","R109493","My List","0","","Passed","Phaniraj Venkata","5/23/2023 2:04 AM","Regression",""
"T29508323","Authenticated New User -Validating no My List rail on Home Page","Phaniraj Venkata","C2618646","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2818","Critical User Journey","tvOS","R109493","My List","0","","Passed","Phaniraj Venkata","5/23/2023 2:04 AM","Regression",""
"T29508325","Validating Kids Profile adds/removes assets to My List","Phaniraj Venkata","C2620749","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2561","Critical User Journey","tvOS","R109493","My List","0","","Passed","Phaniraj Venkata","5/23/2023 2:04 AM","Regression",""
"T29508338","Validating My List for Kids Profile - when ratings are changed","Phaniraj Venkata","C2621196","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2608","Critical User Journey","tvOS","R109493","My List","0","","Passed","Phaniraj Venkata","5/23/2023 2:07 AM","Regression",""
"T29508320","Validate: Metadata on Continue Watching on MyStuff page","Phaniraj Venkata","C2617503","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2815","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:15 AM","Regression",""
"T29508317","Validate: Metadata on Continue Watching on HomePage","Phaniraj Venkata","C2617460","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","https://discoveryinc.atlassian.net/browse/ALLDTC-279","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:15 AM","Regression",""
"T29508299","Validate: My Stuff > Continue Watching tab behavior","Phaniraj Venkata","C2611044","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","https://discoveryinc.atlassian.net/browse/ALLDTC-279","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:16 AM","Regression",""
"T29508263","Premier episode tile appears on Continue watching rail when a new episode is added to the service","Matt Montgomery","C2479457","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Matt Montgomery","5/23/2023 2:16 AM","Regression",""
"T29508268","Only one asset is displayed per show","Phaniraj Venkata","C2479723","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1818","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:17 AM","Regression",""
"T29508264","Fully watched show is not displayed in Continue watching rail","Phaniraj Venkata","C2479463","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:21 AM","Regression",""
"T29508267","Decreasing rating on Kids profile removes content rated above restriction","Phaniraj Venkata","C2479718","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1512","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:26 AM","Regression",""
"T29508266","Continue watching rail asset list is profile specific","Phaniraj Venkata","C2479678","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2826","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:26 AM","Regression",""
"T29508315","Continue Watching Removal From Rail (Homepage)","Phaniraj Venkata","C2617216","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-1512","Critical User Journey","tvOS","R109493","Continue Watching","0","","Passed","Phaniraj Venkata","5/23/2023 2:29 AM","Regression",""
"T29508259","Validation of WelcomeScreen","Phaniraj Venkata","C2478636","","","","","","Launch_Day_300Mins","R109464","All Platforms","P1","GQA-15063, GQA-14529, GQA-1887, GQA-1861, GQA-1824, GQA-1820, GQA-1584, GQA-1398, GQA-1557, GQA-1975","Critical User Journey","tvOS","R109493","Welcome Screen","0","","Passed","Phaniraj Venkata","5/23/2023 2:31 AM","Regression",""
"T29508261","Authenticated user can able to access manage account page","Phaniraj Venkata","C2479442","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-15064","Critical User Journey","tvOS","R109493","Account Page","0","","Passed","Phaniraj Venkata","5/23/2023 2:32 AM","Regression",""
"T29508265","Authenticated user can able to access Help section","Phaniraj Venkata","C2479640","","","","","","Launch_Day_300Mins","R109464","Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
All Platforms
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone","P1","GQA-2003","Critical User Journey","tvOS","R109493","Account Page","0","","Passed","Phaniraj Venkata","5/23/2023 2:33 AM","Regression",""
